idx,filename,abs_path,class_id,class_name,split,common_name
4321,image_04321.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04321.jpg,18,class_018,test,peruvian lily
4322,image_04322.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04322.jpg,18,class_018,test,peruvian lily
4323,image_04323.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04323.jpg,18,class_018,val,peruvian lily
4324,image_04324.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04324.jpg,18,class_018,test,peruvian lily
4325,image_04325.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04325.jpg,18,class_018,test,peruvian lily
4326,image_04326.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04326.jpg,36,class_036,test,ruby-lipped cattleya
4327,image_04327.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04327.jpg,36,class_036,train,ruby-lipped cattleya
4328,image_04328.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04328.jpg,36,class_036,test,ruby-lipped cattleya
4329,image_04329.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04329.jpg,36,class_036,train,ruby-lipped cattleya
4330,image_04330.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04330.jpg,36,class_036,test,ruby-lipped cattleya
4331,image_04331.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04331.jpg,36,class_036,val,ruby-lipped cattleya
4332,image_04332.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04332.jpg,36,class_036,test,ruby-lipped cattleya
4333,image_04333.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04333.jpg,36,class_036,train,ruby-lipped cattleya
4334,image_04334.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04334.jpg,36,class_036,test,ruby-lipped cattleya
4335,image_04335.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04335.jpg,36,class_036,test,ruby-lipped cattleya
4336,image_04336.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04336.jpg,36,class_036,test,ruby-lipped cattleya
4337,image_04337.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04337.jpg,36,class_036,val,ruby-lipped cattleya
4338,image_04338.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04338.jpg,36,class_036,train,ruby-lipped cattleya
4339,image_04339.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04339.jpg,36,class_036,test,ruby-lipped cattleya
4340,image_04340.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04340.jpg,36,class_036,test,ruby-lipped cattleya
4341,image_04341.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04341.jpg,36,class_036,train,ruby-lipped cattleya
4342,image_04342.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04342.jpg,36,class_036,test,ruby-lipped cattleya
4343,image_04343.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04343.jpg,36,class_036,test,ruby-lipped cattleya
4344,image_04344.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04344.jpg,36,class_036,test,ruby-lipped cattleya
4345,image_04345.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04345.jpg,36,class_036,test,ruby-lipped cattleya
4346,image_04346.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04346.jpg,36,class_036,test,ruby-lipped cattleya
4347,image_04347.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04347.jpg,36,class_036,train,ruby-lipped cattleya
4348,image_04348.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04348.jpg,36,class_036,test,ruby-lipped cattleya
4349,image_04349.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04349.jpg,36,class_036,test,ruby-lipped cattleya
4350,image_04350.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04350.jpg,36,class_036,val,ruby-lipped cattleya
4351,image_04351.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04351.jpg,36,class_036,test,ruby-lipped cattleya
4352,image_04352.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04352.jpg,36,class_036,test,ruby-lipped cattleya
4353,image_04353.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04353.jpg,36,class_036,test,ruby-lipped cattleya
4354,image_04354.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04354.jpg,36,class_036,test,ruby-lipped cattleya
4355,image_04355.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04355.jpg,36,class_036,test,ruby-lipped cattleya
4356,image_04356.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04356.jpg,36,class_036,val,ruby-lipped cattleya
4357,image_04357.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04357.jpg,36,class_036,val,ruby-lipped cattleya
4358,image_04358.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04358.jpg,36,class_036,train,ruby-lipped cattleya
4359,image_04359.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04359.jpg,36,class_036,test,ruby-lipped cattleya
4360,image_04360.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04360.jpg,36,class_036,test,ruby-lipped cattleya
4361,image_04361.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04361.jpg,36,class_036,val,ruby-lipped cattleya
4362,image_04362.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04362.jpg,36,class_036,test,ruby-lipped cattleya
4363,image_04363.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04363.jpg,36,class_036,test,ruby-lipped cattleya
4364,image_04364.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04364.jpg,36,class_036,test,ruby-lipped cattleya
4365,image_04365.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04365.jpg,36,class_036,test,ruby-lipped cattleya
4366,image_04366.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04366.jpg,36,class_036,val,ruby-lipped cattleya
4367,image_04367.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04367.jpg,36,class_036,test,ruby-lipped cattleya
4368,image_04368.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04368.jpg,36,class_036,test,ruby-lipped cattleya
4369,image_04369.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04369.jpg,36,class_036,train,ruby-lipped cattleya
4370,image_04370.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04370.jpg,36,class_036,test,ruby-lipped cattleya
4371,image_04371.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04371.jpg,36,class_036,test,ruby-lipped cattleya
4372,image_04372.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04372.jpg,36,class_036,test,ruby-lipped cattleya
4373,image_04373.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04373.jpg,36,class_036,test,ruby-lipped cattleya
4374,image_04374.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04374.jpg,36,class_036,val,ruby-lipped cattleya
4375,image_04375.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04375.jpg,36,class_036,test,ruby-lipped cattleya
4376,image_04376.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04376.jpg,36,class_036,test,ruby-lipped cattleya
4377,image_04377.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04377.jpg,36,class_036,test,ruby-lipped cattleya
4378,image_04378.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04378.jpg,36,class_036,test,ruby-lipped cattleya
4379,image_04379.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04379.jpg,36,class_036,test,ruby-lipped cattleya
4380,image_04380.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04380.jpg,36,class_036,test,ruby-lipped cattleya
4381,image_04381.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04381.jpg,36,class_036,test,ruby-lipped cattleya
4382,image_04382.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04382.jpg,36,class_036,test,ruby-lipped cattleya
4383,image_04383.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04383.jpg,36,class_036,test,ruby-lipped cattleya
4384,image_04384.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04384.jpg,36,class_036,test,ruby-lipped cattleya
4385,image_04385.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04385.jpg,36,class_036,test,ruby-lipped cattleya
4386,image_04386.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04386.jpg,36,class_036,test,ruby-lipped cattleya
4387,image_04387.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04387.jpg,36,class_036,test,ruby-lipped cattleya
4388,image_04388.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04388.jpg,36,class_036,val,ruby-lipped cattleya
4389,image_04389.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04389.jpg,36,class_036,test,ruby-lipped cattleya
4390,image_04390.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04390.jpg,36,class_036,test,ruby-lipped cattleya
4391,image_04391.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04391.jpg,36,class_036,test,ruby-lipped cattleya
4392,image_04392.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04392.jpg,36,class_036,val,ruby-lipped cattleya
4393,image_04393.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04393.jpg,36,class_036,test,ruby-lipped cattleya
4394,image_04394.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04394.jpg,36,class_036,test,ruby-lipped cattleya
4395,image_04395.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04395.jpg,36,class_036,train,ruby-lipped cattleya
4396,image_04396.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04396.jpg,36,class_036,test,ruby-lipped cattleya
4397,image_04397.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04397.jpg,36,class_036,test,ruby-lipped cattleya
4398,image_04398.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04398.jpg,36,class_036,test,ruby-lipped cattleya
4399,image_04399.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04399.jpg,36,class_036,test,ruby-lipped cattleya
4400,image_04400.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04400.jpg,36,class_036,train,ruby-lipped cattleya
4401,image_04401.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04401.jpg,90,class_090,test,canna lily
4402,image_04402.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04402.jpg,90,class_090,test,canna lily
4403,image_04403.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04403.jpg,90,class_090,val,canna lily
4404,image_04404.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04404.jpg,90,class_090,test,canna lily
4405,image_04405.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04405.jpg,90,class_090,val,canna lily
4406,image_04406.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04406.jpg,90,class_090,test,canna lily
4407,image_04407.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04407.jpg,90,class_090,test,canna lily
4408,image_04408.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04408.jpg,90,class_090,val,canna lily
4409,image_04409.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04409.jpg,90,class_090,test,canna lily
4410,image_04410.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04410.jpg,90,class_090,test,canna lily
4411,image_04411.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04411.jpg,90,class_090,test,canna lily
4412,image_04412.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04412.jpg,90,class_090,test,canna lily
4413,image_04413.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04413.jpg,90,class_090,test,canna lily
4414,image_04414.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04414.jpg,90,class_090,test,canna lily
4415,image_04415.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04415.jpg,90,class_090,test,canna lily
4416,image_04416.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04416.jpg,90,class_090,test,canna lily
4417,image_04417.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04417.jpg,90,class_090,val,canna lily
4418,image_04418.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04418.jpg,90,class_090,train,canna lily
4419,image_04419.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04419.jpg,90,class_090,test,canna lily
4420,image_04420.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04420.jpg,90,class_090,test,canna lily
4421,image_04421.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04421.jpg,90,class_090,test,canna lily
4422,image_04422.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04422.jpg,90,class_090,test,canna lily
4423,image_04423.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04423.jpg,90,class_090,test,canna lily
4424,image_04424.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04424.jpg,90,class_090,test,canna lily
4425,image_04425.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04425.jpg,90,class_090,test,canna lily
4426,image_04426.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04426.jpg,90,class_090,test,canna lily
4427,image_04427.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04427.jpg,90,class_090,test,canna lily
4428,image_04428.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04428.jpg,90,class_090,train,canna lily
4429,image_04429.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04429.jpg,90,class_090,val,canna lily
4430,image_04430.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04430.jpg,90,class_090,test,canna lily
4431,image_04431.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04431.jpg,90,class_090,test,canna lily
4432,image_04432.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04432.jpg,90,class_090,test,canna lily
4433,image_04433.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04433.jpg,90,class_090,test,canna lily
4434,image_04434.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04434.jpg,90,class_090,test,canna lily
4435,image_04435.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04435.jpg,90,class_090,test,canna lily
4436,image_04436.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04436.jpg,90,class_090,test,canna lily
4437,image_04437.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04437.jpg,90,class_090,test,canna lily
4438,image_04438.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04438.jpg,90,class_090,train,canna lily
4439,image_04439.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04439.jpg,90,class_090,test,canna lily
4440,image_04440.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04440.jpg,90,class_090,val,canna lily
4441,image_04441.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04441.jpg,90,class_090,test,canna lily
4442,image_04442.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04442.jpg,90,class_090,test,canna lily
4443,image_04443.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04443.jpg,90,class_090,train,canna lily
4444,image_04444.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04444.jpg,90,class_090,test,canna lily
4445,image_04445.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04445.jpg,90,class_090,test,canna lily
4446,image_04446.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04446.jpg,90,class_090,test,canna lily
4447,image_04447.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04447.jpg,90,class_090,test,canna lily
4448,image_04448.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04448.jpg,90,class_090,test,canna lily
4449,image_04449.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04449.jpg,90,class_090,train,canna lily
4450,image_04450.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04450.jpg,90,class_090,test,canna lily
4451,image_04451.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04451.jpg,90,class_090,test,canna lily
4452,image_04452.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04452.jpg,90,class_090,test,canna lily
4453,image_04453.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04453.jpg,90,class_090,val,canna lily
4454,image_04454.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04454.jpg,90,class_090,test,canna lily
4455,image_04455.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04455.jpg,90,class_090,test,canna lily
4456,image_04456.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04456.jpg,90,class_090,test,canna lily
4457,image_04457.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04457.jpg,90,class_090,test,canna lily
4458,image_04458.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04458.jpg,90,class_090,train,canna lily
4459,image_04459.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04459.jpg,90,class_090,test,canna lily
4460,image_04460.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04460.jpg,90,class_090,test,canna lily
4461,image_04461.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04461.jpg,90,class_090,test,canna lily
4462,image_04462.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04462.jpg,90,class_090,test,canna lily
4463,image_04463.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04463.jpg,90,class_090,test,canna lily
4464,image_04464.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04464.jpg,90,class_090,train,canna lily
4465,image_04465.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04465.jpg,90,class_090,test,canna lily
4466,image_04466.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04466.jpg,90,class_090,test,canna lily
4467,image_04467.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04467.jpg,90,class_090,val,canna lily
4468,image_04468.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04468.jpg,90,class_090,test,canna lily
4469,image_04469.jpg,\\pub.mme.dongguk.edu\home\2019113634\Documents\GitHub\2025-2-CSC4018-4-BMC-01\img\plants\image_04469.jpg,90,class_090,val,canna lily
